131 67
-2.89733e-07 -4.05396e-06 -8.13538e-06 -9.78676e-06 -8.39357e-06 -6.02133e-06 -4.00791e-06 -3.12982e-06 -3.11795e-06 -3.76196e-06 -4.47635e-06 -5.30326e-06 -6.16619e-06 -7.6015e-06 -9.46375e-06 -1.15756e-05 -1.41404e-05 -1.6786e-05 -1.95598e-05 -2.30351e-05 -2.6748e-05 -3.13441e-05 -3.60096e-05 -4.13431e-05 -4.70269e-05 -5.36458e-05 -6.09565e-05 -6.89166e-05 -7.72775e-05 -8.67351e-05 -9.71089e-05 -0.000108697 -0.000118291 -0.000123826 -0.00012286 -0.00011296 -9.54535e-05 -6.99425e-05 -4.24579e-05 -1.3294e-05 1.07594e-05 2.85875e-05 3.86588e-05 3.87677e-05 3.16258e-05 1.75338e-05 3.79819e-06 -8.79772e-06 -1.88168e-05 -2.66021e-05 -3.23976e-05 -3.66456e-05 -3.94843e-05 -4.09849e-05 -4.10661e-05 -3.96023e-05 -3.68841e-05 -3.30207e-05 -2.72779e-05 -2.13354e-05 -1.66079e-05 -1.34645e-05 -1.18363e-05 -1.06676e-05 -8.87686e-06 -5.92521e-06 -2.83797e-06 
2.26439e-06 -1.33803e-06 -6.09348e-06 -7.79073e-06 -6.39832e-06 -3.36966e-06 -6.14813e-07 1.17657e-06 1.22387e-06 2.44041e-07 -8.57885e-07 -2.44998e-06 -4.43029e-06 -6.73547e-06 -9.56559e-06 -1.31638e-05 -1.63347e-05 -2.0795e-05 -2.45543e-05 -3.01137e-05 -3.53925e-05 -4.28247e-05 -5.07404e-05 -6.04627e-05 -7.11173e-05 -8.36768e-05 -9.75814e-05 -0.000114038 -0.00013186 -0.000151789 -0.000173552 -0.000197778 -0.00021733 -0.000225877 -0.000221778 -0.000200981 -0.000163439 -0.000112844 -5.65139e-05 -8.90915e-07 4.60859e-05 7.66602e-05 9.03409e-05 8.35762e-05 6.44868e-05 3.48126e-05 5.23045e-06 -2.02549e-05 -4.07839e-05 -5.69452e-05 -6.92566e-05 -7.82342e-05 -8.41263e-05 -8.72555e-05 -8.76474e-05 -8.52083e-05 -7.99904e-05 -7.20749e-05 -6.16964e-05 -4.96449e-05 -3.74337e-05 -2.61863e-05 -1.78894e-05 -1.29528e-05 -1.02332e-05 -7.85278e-06 -3.78997e-06 
3.91234e-06 4.58465e-06 4.66484e-06 6.32494e-06 9.46624e-06 1.30843e-05 1.54248e-05 1.60574e-05 1.48002e-05 1.19371e-05 8.67147e-06 4.92526e-06 7.74387e-07 -3.37201e-06 -7.61159e-06 -1.18562e-05 -1.63425e-05 -2.12841e-05 -2.65228e-05 -3.28446e-05 -4.01447e-05 -4.93316e-05 -6.01341e-05 -7.3591e-05 -8.87586e-05 -0.000106967 -0.00012767 -0.000151594 -0.000178114 -0.000208127 -0.000240369 -0.000275301 -0.000301374 -0.000311095 -0.000301399 -0.000265641 -0.000208637 -0.000136123 -5.64321e-05 2.07109e-05 8.2611e-05 0.000120816 0.000131738 0.00011764 8.31938e-05 3.84684e-05 -6.68225e-06 -4.33207e-05 -7.269e-05 -9.6169e-05 -0.000114137 -0.000127153 -0.000135609 -0.000139656 -0.000140166 -0.000137011 -0.000130481 -0.000119984 -0.000106205 -8.96555e-05 -7.16401e-05 -5.42574e-05 -3.94537e-05 -2.7955e-05 -1.97105e-05 -1.32421e-05 -6.47838e-06 
5.59223e-06 1.284e-05 1.92683e-05 2.51446e-05 2.97851e-05 3.27378e-05 3.30857e-05 3.0775e-05 2.65302e-05 2.13738e-05 1.55658e-05 9.73966e-06 3.85894e-06 -2.05909e-06 -8.04723e-06 -1.4286e-05 -2.05752e-05 -2.74695e-05 -3.50994e-05 -4.40216e-05 -5.44156e-05 -6.68204e-05 -8.18796e-05 -9.95525e-05 -0.000120165 -0.000143936 -0.000171261 -0.000202031 -0.000236457 -0.000273623 -0.000313626 -0.000355388 -0.000383903 -0.000390172 -0.000369708 -0.000317986 -0.000241299 -0.000146883 -4.59412e-05 4.53932e-05 0.000116208 0.000155001 0.0001592 0.000133593 8.42964e-05 2.55606e-05 -3.27299e-05 -7.81632e-05 -0.000113946 -0.000142002 -0.000163662 -0.000179224 -0.000189459 -0.00019459 -0.000195097 -0.000191436 -0.00018361 -0.000171489 -0.000155738 -0.000136855 -0.000115884 -9.36433e-05 -7.15824e-05 -5.13175e-05 -3.45244e-05 -2.18985e-05 -1.15034e-05 
4.62163e-06 1.75313e-05 3.04949e-05 4.02382e-05 4.55854e-05 4.67124e-05 4.4304e-05 3.92752e-05 3.27662e-05 2.51601e-05 1.6867e-05 9.17366e-06 1.26289e-06 -6.22996e-06 -1.45751e-05 -2.30629e-05 -3.20825e-05 -4.1549e-05 -5.2156e-05 -6.42806e-05 -7.84267e-05 -9.49709e-05 -0.000114222 -0.000136032 -0.000161107 -0.000189751 -0.000221973 -0.000257582 -0.000296274 -0.000337707 -0.000380921 -0.000424885 -0.00045074 -0.000449003 -0.000414941 -0.000346642 -0.000249928 -0.000137126 -2.24961e-05 7.68987e-05 0.000148911 0.000182285 0.000178226 0.000137458 7.44961e-05 6.80179e-07 -6.70036e-05 -0.000118991 -0.000159576 -0.00019076 -0.000214123 -0.000230692 -0.000241337 -0.000246757 -0.000247331 -0.000243027 -0.000234204 -0.000220919 -0.000204014 -0.000183576 -0.000160338 -0.000134699 -0.000107786 -8.07955e-05 -5.57849e-05 -3.42695e-05 -1.6657e-05 
1.85089e-06 1.78006e-05 3.51073e-05 4.72536e-05 5.27362e-05 5.21212e-05 4.71642e-05 3.99669e-05 3.12417e-05 2.19306e-05 1.2115e-05 3.00942e-06 -6.54405e-06 -1.57811e-05 -2.61787e-05 -3.62288e-05 -4.75313e-05 -5.92029e-05 -7.29411e-05 -8.78898e-05 -0.000105616 -0.000124619 -0.000146912 -0.000171575 -0.000199691 -0.00023124 -0.000265803 -0.000303914 -0.000344474 -0.000387038 -0.00043014 -0.000472166 -0.000490465 -0.000478944 -0.000428644 -0.000347508 -0.000234994 -0.000112129 1.05464e-05 0.000110808 0.000178759 0.000203212 0.000186178 0.000132305 5.62864e-05 -2.76458e-05 -0.000103374 -0.000159698 -0.000203158 -0.000236067 -0.000260335 -0.000277338 -0.000287847 -0.000293043 -0.0002932 -0.000288226 -0.000278291 -0.00026372 -0.000245592 -0.000224532 -0.000200737 -0.000173877 -0.000143972 -0.000111799 -7.85799e-05 -4.76687e-05 -2.12839e-05 
-1.508e-06 1.48414e-05 3.36646e-05 4.59971e-05 4.98238e-05 4.75559e-05 4.16866e-05 3.33393e-05 2.35645e-05 1.34926e-05 2.89045e-06 -7.32247e-06 -1.80233e-05 -2.88446e-05 -4.03854e-05 -5.20051e-05 -6.48675e-05 -7.8464e-05 -9.40111e-05 -0.000110595 -0.000129407 -0.000149925 -0.000173682 -0.000199797 -0.000229811 -0.000261808 -0.000297735 -0.000335995 -0.000376609 -0.000417623 -0.000458388 -0.000496085 -0.000507851 -0.000485216 -0.000424287 -0.000330726 -0.000210988 -8.25717e-05 3.98171e-05 0.000137784 0.000196762 0.000213944 0.00018409 0.00012218 3.50193e-05 -5.59781e-05 -0.000137876 -0.000196812 -0.000241694 -0.000275321 -0.000299748 -0.000316701 -0.000327165 -0.000331549 -0.000330156 -0.000323626 -0.000312523 -0.000297392 -0.000278454 -0.000256532 -0.000231879 -0.000204663 -0.000174047 -0.000138753 -9.915e-05 -5.88407e-05 -2.36712e-05 
-4.98052e-06 1.05518e-05 2.85935e-05 3.99189e-05 4.24324e-05 3.90741e-05 3.19579e-05 2.27779e-05 1.28145e-05 2.35107e-06 -8.49092e-06 -1.97227e-05 -3.13177e-05 -4.28937e-05 -5.49511e-05 -6.73908e-05 -8.10571e-05 -9.56451e-05 -0.000111595 -0.000129408 -0.000148273 -0.000170273 -0.00019415 -0.000220952 -0.000250388 -0.00028258 -0.000318081 -0.000355648 -0.000394369 -0.000433973 -0.000472238 -0.000506557 -0.000513177 -0.000482204 -0.000416972 -0.000315663 -0.000196116 -6.6531e-05 5.19135e-05 0.000144553 0.000198032 0.000205021 0.000170647 0.000100017 1.00396e-05 -8.53183e-05 -0.000167423 -0.000226519 -0.000271883 -0.000305655 -0.000329927 -0.00034643 -0.00035624 -0.000360202 -0.000357808 -0.000350198 -0.00033761 -0.000321231 -0.000301494 -0.000278863 -0.000253458 -0.000225488 -0.000194207 -0.000157426 -0.000114082 -6.70655e-05 -2.50528e-05 
-6.96895e-06 6.68132e-06 2.30275e-05 3.30362e-05 3.46433e-05 2.94189e-05 2.11541e-05 1.17046e-05 1.47445e-06 -9.26248e-06 -2.00645e-05 -3.17042e-05 -4.32186e-05 -5.48469e-05 -6.71605e-05 -8.03723e-05 -9.4539e-05 -0.000109678 -0.000125471 -0.000143237 -0.000162541 -0.00018486 -0.000209038 -0.000235709 -0.000264508 -0.000296433 -0.000330934 -0.000368039 -0.000405475 -0.000443316 -0.000479303 -0.000510886 -0.000512911 -0.000477846 -0.000409603 -0.000307834 -0.000190035 -6.36877e-05 4.82691e-05 0.000134812 0.000182354 0.000184782 0.000148396 7.5285e-05 -1.35578e-05 -0.000109162 -0.000190463 -0.00024837 -0.000293186 -0.000326745 -0.000351271 -0.000366967 -0.000376016 -0.000378907 -0.000376307 -0.000368458 -0.000355533 -0.000338083 -0.000317256 -0.000293701 -0.000267793 -0.000239044 -0.000206212 -0.00016823 -0.000122571 -7.14383e-05 -2.4774e-05 
-8.80536e-06 3.36731e-06 1.84752e-05 2.69087e-05 2.72437e-05 2.12031e-05 1.19398e-05 1.71756e-06 -8.96381e-06 -1.9869e-05 -3.10384e-05 -4.202e-05 -5.35448e-05 -6.52719e-05 -7.82471e-05 -9.14515e-05 -0.000105557 -0.000119646 -0.000135893 -0.000152932 -0.00017277 -0.000194047 -0.000217925 -0.000243884 -0.000273606 -0.000305117 -0.00033916 -0.000374645 -0.000411331 -0.000447991 -0.00048187 -0.000510825 -0.000508876 -0.000474491 -0.000402499 -0.000306497 -0.000189655 -7.25018e-05 3.35168e-05 0.000113051 0.000153657 0.000155968 0.000116868 4.9523e-05 -3.78819e-05 -0.000126338 -0.000205154 -0.000260229 -0.000303584 -0.000336471 -0.000361233 -0.000377808 -0.000386945 -0.000389712 -0.000386735 -0.000378179 -0.000364784 -0.000346934 -0.00032522 -0.000300991 -0.000274478 -0.000245549 -0.000212136 -0.000172123 -0.000124446 -7.13856e-05 -2.37248e-05 
