43 43
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 -9.03468e-09 -2.40385e-07 -5.12957e-07 -4.04633e-07 2.28107e-07 8.72686e-07 1.18993e-06 1.26223e-06 1.24353e-06 1.19623e-06 1.15972e-06 1.11529e-06 1.05231e-06 9.71384e-07 8.79561e-07 7.81712e-07 6.69714e-07 5.41592e-07 3.9508e-07 2.26725e-07 4.14229e-08 -1.52048e-07 -3.44115e-07 -5.27627e-07 -7.02748e-07 -8.6731e-07 -1.01866e-06 -1.15905e-06 -1.27606e-06 -1.35618e-06 -1.39629e-06 -1.40831e-06 -1.41028e-06 -1.35815e-06 -1.17958e-06 -7.3333e-07 -2.90117e-08 5.13555e-07 4.8728e-07 1.86057e-07 6.95004e-09 0 
0 -3.97571e-07 -2.13859e-05 -6.22509e-05 -7.70394e-05 -3.70977e-05 1.90764e-05 5.96102e-05 8.06353e-05 8.81894e-05 8.8639e-05 8.63228e-05 8.32243e-05 7.99016e-05 7.61372e-05 7.13518e-05 6.48752e-05 5.61724e-05 4.4947e-05 3.13138e-05 1.57247e-05 -1.08243e-06 -1.81942e-05 -3.46593e-05 -4.96314e-05 -6.24934e-05 -7.29281e-05 -8.1017e-05 -8.70907e-05 -9.16313e-05 -9.5022e-05 -9.72381e-05 -9.73961e-05 -9.31121e-05 -7.96732e-05 -5.10745e-05 -3.44209e-06 5.33004e-05 8.19707e-05 5.47304e-05 1.39436e-05 2.75727e-07 0 
0 -1.65011e-06 -9.93415e-05 -0.000168858 -9.06893e-05 5.56967e-05 0.000123783 0.000113911 7.38962e-05 3.36634e-05 4.2465e-06 -1.44266e-05 -2.52042e-05 -3.08863e-05 -3.33141e-05 -3.33921e-05 -3.13574e-05 -2.71241e-05 -2.05958e-05 -1.19096e-05 -1.52199e-06 9.73847e-06 2.0796e-05 3.05383e-05 3.80413e-05 4.27275e-05 4.43436e-05 4.29405e-05 3.86178e-05 3.11998e-05 1.98797e-05 3.00233e-06 -2.17965e-05 -5.63412e-05 -9.84881e-05 -0.000133194 -0.000125614 -3.18727e-05 0.000119096 0.000167201 8.31312e-05 1.40629e-06 0 
0 -4.20546e-06 -0.000266417 -0.00024704 9.68215e-05 0.000269945 0.000191548 6.8792e-05 -1.06784e-05 -4.78596e-05 -6.28849e-05 -7.19341e-05 -8.27736e-05 -9.7051e-05 -0.000112882 -0.000126572 -0.000133807 -0.000130802 -0.000115173 -8.68267e-05 -4.79338e-05 -2.63643e-06 4.36981e-05 8.54974e-05 0.000118055 0.000138416 0.000145837 0.000142016 0.000130282 0.000114746 9.90142e-05 8.48254e-05 7.0065e-05 4.58806e-05 -5.43916e-06 -0.000102602 -0.000233963 -0.000280218 -4.17981e-05 0.000286095 0.000252392 4.04372e-06 0 
0 -5.37555e-06 -0.000364529 4.32347e-05 0.000583813 0.000397128 0.000100597 -2.85191e-05 -5.56671e-05 -5.55968e-05 -6.19737e-05 -8.116e-05 -0.000109237 -0.000139457 -0.000165327 -0.000181682 -0.000185177 -0.000174555 -0.000150421 -0.000114996 -7.13239e-05 -2.28888e-05 2.66195e-05 7.34148e-05 0.000113725 0.000144045 0.000161563 0.000164979 0.000154934 0.000134402 0.000108539 8.42308e-05 6.8775e-05 6.58183e-05 6.54011e-05 2.35674e-05 -0.000149044 -0.000482214 -0.000563296 8.05502e-05 0.000403652 6.13894e-06 0 
0 -5.18494e-07 -9.81483e-05 0.000761473 0.000768716 -2.6162e-05 -0.000285147 -0.000287193 -0.000257317 -0.000243143 -0.000245238 -0.000252153 -0.000253208 -0.000242265 -0.000217697 -0.000181692 -0.000139343 -9.71833e-05 -6.12269e-05 -3.50206e-05 -1.8523e-05 -8.2167e-06 1.66645e-06 1.71687e-05 4.24982e-05 7.84719e-05 0.00012199 0.000166875 0.000205836 0.000232733 0.00024457 0.000242941 0.000235418 0.000236125 0.000260607 0.000303305 0.00027937 -8.67603e-05 -0.000900304 -0.000599546 0.000251999 3.1478e-06 0 
0 8.79711e-06 0.000459944 0.0012777 0.000220483 -0.000560359 -0.000491424 -0.000345561 -0.000268981 -0.000230218 -0.000203973 -0.000175081 -0.000136381 -8.73358e-05 -3.21728e-05 2.19138e-05 6.65663e-05 9.43022e-05 0.000100184 8.341e-05 4.7589e-05 2.76763e-07 -4.84566e-05 -8.80165e-05 -0.000109577 -0.000107978 -8.27694e-05 -3.83688e-05 1.7288e-05 7.46556e-05 0.00012503 0.000162824 0.000188331 0.000211359 0.000254685 0.000352051 0.000529113 0.000553332 -0.000477197 -0.00120569 -0.000201863 -4.59274e-06 0 
0 1.79969e-05 0.00103415 0.00138803 -0.000428872 -0.000713201 -0.000528743 -0.00037142 -0.000288745 -0.000234385 -0.000177571 -0.000109867 -3.29435e-05 4.63774e-05 0.000119054 0.000176093 0.000210127 0.000217064 0.000196387 0.000151079 8.69367e-05 1.19127e-05 -6.46536e-05 -0.000133056 -0.000184275 -0.000211258 -0.000209604 -0.00017876 -0.000122322 -4.77173e-05 3.4878e-05 0.000114088 0.000179451 0.000225823 0.000263109 0.000338898 0.000546567 0.000804529 0.000177834 -0.00146089 -0.000727628 -1.32039e-05 0 
0 2.5015e-05 0.00149857 0.00123998 -0.000921594 -0.000710344 -0.000513927 -0.000322466 -0.000177973 -8.16469e-05 -1.40589e-06 8.04702e-05 0.000164945 0.000244155 0.000307611 0.000346051 0.000353767 0.000329652 0.000276825 0.000201273 0.000109952 1.00334e-05 -9.10762e-05 -0.000186118 -0.000267556 -0.000327908 -0.000360097 -0.00035956 -0.000325342 -0.000261352 -0.00017617 -8.16434e-05 9.48699e-06 8.9097e-05 0.000165561 0.000285739 0.00052735 0.00085166 0.000752232 -0.00145326 -0.00119437 -2.05038e-05 0 
