43 43
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 8.34894e-10 5.11406e-09 7.0645e-09 -5.51608e-09 -1.59588e-08 -2.01484e-08 -2.11338e-08 -2.24967e-08 -2.44546e-08 -2.55481e-08 -2.56366e-08 -2.49418e-08 -2.37991e-08 -2.25106e-08 -2.1297e-08 -2.0252e-08 -1.96095e-08 -1.91864e-08 -1.90196e-08 -1.91175e-08 -1.94865e-08 -2.01245e-08 -2.10155e-08 -2.20981e-08 -2.35457e-08 -2.50956e-08 -2.66603e-08 -2.8028e-08 -2.88837e-08 -2.88222e-08 -2.74669e-08 -2.47529e-08 -2.21577e-08 -1.98445e-08 -1.41901e-08 -1.82685e-09 9.05053e-09 4.51166e-09 1.14167e-10 0 0 
0 8.34894e-10 -3.98683e-07 -1.02486e-07 1.19407e-06 1.88667e-06 1.33356e-06 2.33413e-07 -1.06482e-06 -2.38133e-06 -3.46016e-06 -4.19731e-06 -4.62854e-06 -4.83815e-06 -4.90532e-06 -4.89128e-06 -4.84076e-06 -4.78454e-06 -4.73839e-06 -4.70985e-06 -4.69796e-06 -4.69904e-06 -4.7102e-06 -4.73078e-06 -4.7616e-06 -4.80204e-06 -4.84443e-06 -4.87465e-06 -4.86515e-06 -4.77511e-06 -4.54623e-06 -4.09856e-06 -3.33982e-06 -2.21887e-06 -8.34149e-07 5.16455e-07 1.58068e-06 1.99075e-06 1.04145e-06 -2.26991e-07 -4.3703e-07 5.19199e-10 0 
0 5.11406e-09 -1.02486e-07 2.59926e-07 1.48951e-06 1.1572e-06 -2.48148e-07 -2.14185e-06 -4.03544e-06 -5.13783e-06 -5.2664e-06 -4.7378e-06 -3.92204e-06 -3.07951e-06 -2.35923e-06 -1.83189e-06 -1.51166e-06 -1.36807e-06 -1.34693e-06 -1.38161e-06 -1.42132e-06 -1.43577e-06 -1.41617e-06 -1.37356e-06 -1.33803e-06 -1.35749e-06 -1.49553e-06 -1.8065e-06 -2.32661e-06 -3.05163e-06 -3.92143e-06 -4.79295e-06 -5.39767e-06 -5.3295e-06 -4.20512e-06 -2.16218e-06 -4.64836e-08 1.52166e-06 1.59358e-06 1.68617e-07 -1.98656e-07 5.19189e-09 0 
0 7.0645e-09 1.19407e-06 1.48951e-06 1.22604e-06 -2.44154e-06 -6.06235e-06 -9.31417e-06 -1.03111e-05 -8.88609e-06 -6.53787e-06 -4.45225e-06 -3.07095e-06 -2.43091e-06 -2.42053e-06 -2.8824e-06 -3.63937e-06 -4.50611e-06 -5.31312e-06 -5.94093e-06 -6.32318e-06 -6.43895e-06 -6.29153e-06 -5.89309e-06 -5.2687e-06 -4.47529e-06 -3.61733e-06 -2.85402e-06 -2.37163e-06 -2.35643e-06 -2.97806e-06 -4.36287e-06 -6.49618e-06 -8.96172e-06 -1.05439e-05 -9.52014e-06 -5.79062e-06 -1.60817e-06 1.91092e-06 1.48084e-06 1.01233e-06 8.30756e-09 0 
0 -5.51608e-09 1.88667e-06 1.1572e-06 -2.44154e-06 -8.88683e-06 -1.22255e-05 -1.25888e-05 -9.21122e-06 -5.01119e-06 -2.46412e-06 -1.88685e-06 -2.65997e-06 -4.12381e-06 -5.82792e-06 -7.50961e-06 -9.02102e-06 -1.02731e-05 -1.11957e-05 -1.18002e-05 -1.21231e-05 -1.22242e-05 -1.21427e-05 -1.1865e-05 -1.1332e-05 -1.04832e-05 -9.28158e-06 -7.78783e-06 -6.09695e-06 -4.35556e-06 -2.80637e-06 -1.87466e-06 -2.24355e-06 -4.68767e-06 -9.14916e-06 -1.29898e-05 -1.22787e-05 -8.1959e-06 -1.23988e-06 1.46181e-06 1.83742e-06 -3.16957e-09 0 
0 -1.59588e-08 1.33356e-06 -2.48148e-07 -6.06235e-06 -1.22255e-05 -1.30508e-05 -9.37385e-06 -4.37847e-06 -1.40998e-06 -9.92303e-07 -2.17811e-06 -3.85079e-06 -5.2944e-06 -6.22234e-06 -6.64002e-06 -6.71319e-06 -6.62933e-06 -6.47186e-06 -6.32603e-06 -6.23541e-06 -6.2575e-06 -6.42496e-06 -6.7097e-06 -7.02834e-06 -7.29801e-06 -7.42839e-06 -7.38102e-06 -7.01865e-06 -6.16391e-06 -4.72193e-06 -2.85279e-06 -1.20278e-06 -1.03702e-06 -3.75214e-06 -9.1731e-06 -1.34752e-05 -1.22776e-05 -4.94181e-06 3.1244e-07 1.55901e-06 -1.43936e-08 0 
0 -2.01484e-08 2.33413e-07 -2.14185e-06 -9.31417e-06 -1.25888e-05 -9.37385e-06 -3.03459e-06 2.49189e-06 4.69445e-06 4.73478e-06 3.92664e-06 3.24156e-06 3.18292e-06 3.88848e-06 5.22554e-06 6.84812e-06 8.35483e-06 9.51796e-06 1.02417e-05 1.05644e-05 1.05321e-05 1.01805e-05 9.54157e-06 8.63255e-06 7.42812e-06 5.95172e-06 4.309e-06 2.82746e-06 1.88609e-06 1.75314e-06 2.45434e-06 3.62143e-06 4.30481e-06 2.98533e-06 -2.25321e-06 -1.00133e-05 -1.39219e-05 -8.69389e-06 -1.37666e-06 7.37972e-07 -1.97645e-08 0 
0 -2.11338e-08 -1.06482e-06 -4.03544e-06 -1.03111e-05 -9.21122e-06 -4.37847e-06 2.49189e-06 7.1416e-06 8.73849e-06 8.97293e-06 8.87284e-06 9.05826e-06 9.7983e-06 1.11814e-05 1.30809e-05 1.51619e-05 1.69821e-05 1.82369e-05 1.8859e-05 1.89865e-05 1.88088e-05 1.84521e-05 1.79393e-05 1.7162e-05 1.59449e-05 1.42231e-05 1.21422e-05 1.00872e-05 8.44362e-06 7.4645e-06 7.21209e-06 7.58283e-06 8.10891e-06 7.68951e-06 3.71313e-06 -4.53839e-06 -1.15084e-05 -1.07357e-05 -3.27359e-06 -3.07455e-07 -2.10946e-08 0 
0 -2.24967e-08 -2.38133e-06 -5.13783e-06 -8.88609e-06 -5.01119e-06 -1.40998e-06 4.69445e-06 8.73849e-06 1.07961e-05 1.21253e-05 1.31433e-05 1.41298e-05 1.52745e-05 1.67364e-05 1.85496e-05 2.05058e-05 2.22197e-05 2.33079e-05 2.37247e-05 2.36449e-05 2.33558e-05 2.30568e-05 2.27488e-05 2.2209e-05 2.11861e-05 1.95523e-05 1.75311e-05 1.54915e-05 1.37179e-05 1.23189e-05 1.12415e-05 1.04268e-05 9.78725e-06 9.01107e-06 6.22437e-06 -5.9636e-07 -7.34679e-06 -1.03638e-05 -4.69051e-06 -1.47359e-06 -2.2572e-08 0 
